Level,Engagement Score,Engagement Time (s),Predicted Time (s),Future Performance
Stopping Vehicle,83.35016231913893,91.15679309537303,115.98407173750405,Excellent
Starting Vehicle,31.736228863381225,41.57313281216492,64.64577236462858,Needs Improvement
Starting Vehicle,49.82427975871143,53.3044633649656,79.5316354609213,Needs Improvement
Starting Vehicle,82.73609389823761,46.317840010775775,72.60988798939756,Excellent
Starting Vehicle,33.372055753765984,46.53630290913825,61.82546299729338,Needs Improvement
Starting Vehicle,92.53304775230049,36.205620026808226,64.28529383238127,Excellent
Starting Vehicle,100.0,44.73045788946064,63.43309761125061,Excellent
Turning,47.978960782883036,50.11235773857447,75.08863701590705,Needs Improvement
Turning,48.768169784070686,66.64195800055553,95.4406741593664,Needs Improvement
Starting Vehicle,82.6992372153771,54.358271877983796,75.63574868739002,Excellent
Starting Vehicle,67.68891775156811,33.49520872906505,55.57231671785538,Needs Improvement
Turning,83.1449439426615,80.83677109759812,99.82589303440203,Excellent
Turning,34.86371744380993,55.58543736896103,85.94382494103354,Needs Improvement
Starting Vehicle,53.124981572635036,40.717204638120855,65.80435373330799,Needs Improvement
Navigating Turns,46.30121772598506,72.79959489693483,103.29339456569205,Needs Improvement
Starting Vehicle,61.65211303834932,36.00430869903652,53.423501484822175,Good
Stopping Vehicle,75.84330126455957,87.4308598845661,104.42394181958781,Good
Navigating Turns,79.60019664769906,78.0143854001046,117.30459637260212,Good
Starting Vehicle,82.87039858296941,56.60586657802512,80.86458164721675,Excellent
Starting Vehicle,68.63795650190141,39.92879891089346,68.64684314145131,Needs Improvement
Stopping Vehicle,67.24517641886465,62.76816005349545,88.98931253778434,Needs Improvement
Turning,74.72486965548141,58.85339649759727,90.85812166854515,Good
Turning,43.32048417389648,79.45425544527055,109.70681001356594,Needs Improvement
Starting Vehicle,100.0,45.48821364943413,79.32125668531229,Excellent
Starting Vehicle,49.15160876202034,49.660684843761956,59.18670747993278,Needs Improvement
Stopping Vehicle,43.93986518350946,58.00575557910592,91.94680502642892,Needs Improvement
Navigating Turns,40.187153324352735,94.02163279163649,142.50211948435916,Needs Improvement
Starting Vehicle,61.2994556538367,58.3885267010186,84.35058653243028,Needs Improvement
Turning,43.85238977556444,43.123912439152065,69.84183302683908,Needs Improvement
Starting Vehicle,41.88116396550617,50.426103267509866,66.98814354772206,Needs Improvement
Stopping Vehicle,57.23301947176535,97.77628699867874,129.66996494455256,Needs Improvement
Starting Vehicle,38.50744692649128,29.841370238616683,58.20287257458233,Needs Improvement
Starting Vehicle,56.81091408498527,57.587781166337855,69.99790728246704,Needs Improvement
Starting Vehicle,86.15602570464324,53.80335042769058,85.20495482596232,Excellent
Turning,39.99701542179501,73.11996604232927,86.63535566456997,Needs Improvement
Starting Vehicle,33.06784376554973,51.85804097788292,66.95170381686673,Needs Improvement
Turning,54.641348558162086,68.12203428293027,87.76783733253299,Needs Improvement
Turning,79.83250347923628,48.17026346942577,59.2987926846492,Good
Starting Vehicle,65.85721508580616,48.16525447484562,75.66235452819522,Needs Improvement
Turning,56.217040046455004,62.78853583198594,93.98334756238182,Excellent
Starting Vehicle,97.32335469312811,33.44596713324087,51.86647744657291,Excellent
Stopping Vehicle,62.81041230783271,98.94840919196896,134.66425411002197,Needs Improvement
Turning,60.31572749338049,81.59619080574501,107.61454474265966,Needs Improvement
Starting Vehicle,66.97422512495271,57.94519931063484,84.17962853710594,Needs Improvement
Stopping Vehicle,68.81915597872455,95.37775603016135,113.86378646795494,Needs Improvement
Navigating Turns,64.57809546517508,72.47207495636437,114.8965076194001,Excellent
Starting Vehicle,49.41058091499323,54.24550815124423,62.33937639136735,Needs Improvement
Turning,83.16257365874924,59.16024924054544,97.24029465426612,Excellent
Navigating Turns,66.52895159086208,94.23239972176748,125.46811713672611,Needs Improvement
Turning,40.77313785174311,69.70069876210744,90.53813978313163,Needs Improvement
Turning,64.85397137064184,48.91009954147511,84.32629640611165,Needs Improvement
Starting Vehicle,88.28694417961148,54.434034919445864,75.46947340254957,Excellent
Stopping Vehicle,35.84559113806887,83.31082955795229,124.22178146825364,Needs Improvement
Navigating Turns,76.14991212474374,85.1183299275805,135.77682915702874,Good
Stopping Vehicle,57.93129401796458,78.10186470803497,113.36010938528962,Needs Improvement
Turning,72.54307932373392,39.89619923469239,68.56376843107361,Good
Stopping Vehicle,62.136216227998446,93.49984686165708,117.82528869119739,Needs Improvement
Starting Vehicle,71.65696459323743,36.385224710874056,61.73398847155803,Good
Starting Vehicle,56.679550227650935,33.226316375408,54.165539431016484,Needs Improvement
Stopping Vehicle,45.61489565530674,52.77604886400156,78.18359170245112,Needs Improvement
Turning,91.09210986674483,69.79690988419341,106.32881178594131,Excellent
Navigating Turns,44.810318726149426,91.5341728070838,135.27804798851338,Needs Improvement
Turning,57.46974411135064,54.059759498103325,72.45193141799399,Needs Improvement
Turning,69.4474961232579,44.48804777319418,67.25970517299719,Needs Improvement
Starting Vehicle,88.18891547069303,49.23904369573955,73.88419586933499,Excellent
Starting Vehicle,50.73390950712943,56.00098250635757,67.50078779583357,Needs Improvement
Turning,53.13400723078215,46.48970378365006,63.717502857331894,Needs Improvement
Starting Vehicle,88.46419946758802,28.588339700409676,42.91602977103685,Excellent
Starting Vehicle,58.318754535863405,40.950956263957515,69.20191562753104,Needs Improvement
Starting Vehicle,94.00860758991972,45.52531670217917,58.66447259517253,Excellent
Turning,49.049466233217025,43.02038971771948,62.715286694219785,Needs Improvement
Turning,51.673932401964464,56.25340004211898,78.18334722008747,Needs Improvement
Starting Vehicle,92.91019054540652,43.82752358507736,52.99078451227305,Excellent
Starting Vehicle,66.67604573549133,38.09927632544492,61.14058925236612,Needs Improvement
Starting Vehicle,40.82088962875232,28.982835670597446,60.75819109308643,Needs Improvement
Turning,47.4343930582842,63.34704821824407,77.53342592441847,Needs Improvement
Turning,55.918146484567416,53.883306429583335,79.55621354062318,Needs Improvement
Stopping Vehicle,35.866736603552425,49.759068393829196,77.56245593916307,Needs Improvement
Starting Vehicle,67.64131258788419,43.80560185869208,58.667219593016696,Needs Improvement
Stopping Vehicle,30.814868990484634,69.02866877321136,91.93715578587198,Needs Improvement
Turning,43.5239155596352,59.307059702221856,85.33625800162054,Excellent
Turning,51.68563446721271,60.065373889965755,81.71496364195274,Needs Improvement
Starting Vehicle,72.52215872056577,34.63060707827096,58.2198341031694,Good
Navigating Turns,82.073018653201,92.0792455475041,121.99277875769995,Excellent
Navigating Turns,39.19346546241677,90.74549750658907,127.7165063102616,Needs Improvement
Stopping Vehicle,35.915229958558044,71.17285125870525,113.04719742600253,Needs Improvement
Starting Vehicle,67.48669431022927,49.139112394003774,72.66668909259661,Needs Improvement
Starting Vehicle,85.79913493379037,39.447397156826575,54.06520435489391,Excellent
Stopping Vehicle,72.63514699448739,53.638994831179915,73.33238333155768,Good
Turning,87.49942248918288,66.2431777701927,96.60610612083147,Excellent
Navigating Turns,52.79758194896128,105.07164004419565,135.166917876535,Needs Improvement
Turning,53.25270843129796,66.537337804503,89.00470884874774,Needs Improvement
Stopping Vehicle,39.61215240618537,89.2895051422207,122.12917117429352,Needs Improvement
Turning,46.892179828072244,48.83326308316926,64.37208602431993,Needs Improvement
Turning,53.73852294782421,78.32632312494795,100.14024696981627,Needs Improvement
Navigating Turns,69.44189938706829,70.86718978188979,103.68074740599684,Needs Improvement
Turning,47.00022259930755,49.684391507261424,75.03379311437362,Needs Improvement
Navigating Turns,92.858017332494,110.86390684048472,155.52366073109596,Excellent
Starting Vehicle,80.44582931609459,36.584991096617756,56.23421414461668,Excellent
Turning,55.60546025204643,45.57753468625531,66.22935281978103,Needs Improvement
Turning,65.47562960942207,51.0750630469799,71.54792099067016,Needs Improvement
Stopping Vehicle,51.823013966406094,58.240828995596395,82.84913707318212,Needs Improvement
Starting Vehicle,73.55928623811452,40.94123699416613,51.18606307329448,Good
Navigating Turns,69.34902114170566,90.62316661922105,134.25615526345786,Needs Improvement
Starting Vehicle,67.28841045928553,35.117286496095446,54.989955748821565,Needs Improvement
Stopping Vehicle,53.606355289159765,63.274326395842635,89.01769155008583,Needs Improvement
Navigating Turns,51.30954913737651,60.93389261464019,98.8070348096501,Needs Improvement
Stopping Vehicle,48.16876254606916,98.38926827275394,132.5899260337603,Needs Improvement
Stopping Vehicle,36.13098695020924,70.84252190458525,94.52824220520738,Needs Improvement
Turning,61.64513710947554,48.75369430745807,82.3731872000537,Needs Improvement
Starting Vehicle,89.59670274024447,30.876799579104404,55.75616352831944,Excellent
Turning,44.33832440086956,49.78774435442435,66.24032247100423,Needs Improvement
Turning,52.57185522188037,45.64852026770735,68.76276388107519,Needs Improvement
Stopping Vehicle,79.34277719399947,88.5429926115888,121.65442371840862,Needs Improvement
Navigating Turns,80.70765128834236,92.68051461641791,143.94005350262424,Excellent
Stopping Vehicle,44.699767882817355,79.21436796388144,105.24992987429552,Needs Improvement
Navigating Turns,72.63555851562879,65.15810451420968,94.56589979673264,Good
Turning,39.34615394967627,65.60216649922279,92.53780893025949,Needs Improvement
Turning,68.72575644523664,44.428489379116826,59.24934976803697,Needs Improvement
Stopping Vehicle,70.50381017491063,52.99536529377035,91.11617663088798,Good
Turning,29.90459226541079,45.345390389810895,75.82134749072256,Needs Improvement
Turning,75.89387029832363,73.25986969085393,95.98171904512313,Good
Starting Vehicle,100.0,44.07005630020835,61.832769126756425,Excellent
Navigating Turns,75.71155314313552,79.10184927995317,106.16170413618123,Good
Turning,81.42269772474066,43.250946097036866,58.58379606867664,Excellent
Stopping Vehicle,71.32091642200636,56.618497078411124,98.73876947095361,Good
Starting Vehicle,87.27491150271044,34.91784478644691,64.97633533618041,Excellent
Turning,46.60848523500873,60.88100796072099,77.51627534741176,Needs Improvement
Turning,41.969763002801216,72.34957636331029,91.29466997204598,Needs Improvement
Turning,74.00209006804918,47.40634449822366,79.25560150726204,Good
Starting Vehicle,40.14415384061704,26.90155523165084,52.59705661300609,Needs Improvement
Starting Vehicle,67.2267301871585,38.35051753406014,54.44569398732571,Needs Improvement
Starting Vehicle,85.91433503520985,59.23077408318896,86.79354773234157,Excellent
Turning,25.35293214123734,79.2653258014184,109.99647476916911,Needs Improvement
Stopping Vehicle,49.85787715448346,86.43263734436371,126.12189590879281,Needs Improvement
Turning,79.01925039316673,60.25401064506342,89.51983790103347,Good
Navigating Turns,63.34890536633849,85.94031562798095,126.97586427260559,Needs Improvement
Starting Vehicle,92.92593485909745,37.83564984458855,53.496035977279234,Excellent
Turning,48.6448343095012,56.502912597820185,79.50469663757399,Needs Improvement
Turning,21.516578359085507,38.809588914716535,60.31620011388185,Needs Improvement
Navigating Turns,38.999238640983876,62.47426470573239,94.75994825465291,Needs Improvement
Turning,67.35144969287931,81.08460613102642,102.6850079110629,Needs Improvement
Turning,55.705944176732544,50.39235341997977,77.09249224933309,Needs Improvement
Turning,75.39396064585176,61.902607431198454,82.20280636774442,Good
Turning,46.20811267586192,51.61982837441859,72.29986767649689,Needs Improvement
Turning,82.23675850566582,81.37776018149853,109.63967626789763,Excellent
Starting Vehicle,33.26683230238931,31.045843393844763,40.94748927211011,Needs Improvement
Starting Vehicle,79.91420285870028,52.99069521552063,72.51821741417703,Good
Starting Vehicle,62.179161688138414,31.910497266263373,40.419957014665734,Needs Improvement
Navigating Turns,68.33664631472402,125.666548185297,168.32333870871977,Needs Improvement
Starting Vehicle,36.65245107164745,50.35984338169149,82.26041091615569,Needs Improvement
Navigating Turns,31.68549411777606,83.41165275812385,130.87423886151362,Needs Improvement
Navigating Turns,78.17580056530694,64.33094743502937,109.18881267372853,Excellent
Starting Vehicle,64.17716030387271,31.417093456199684,57.19000826568076,Needs Improvement
Turning,86.09936278644639,45.687770918876254,63.41317589375009,Excellent
Starting Vehicle,52.725268250136004,34.522148064417,51.14057850602499,Needs Improvement
Navigating Turns,73.30966247833452,122.70845695230689,164.71835347362128,Good
Turning,66.73684473524922,66.5167782189467,93.5192154008942,Needs Improvement
Navigating Turns,33.15737312722534,89.12903158539197,136.16067388443724,Needs Improvement
Stopping Vehicle,60.700319742673024,72.06315428444009,107.54462869095758,Needs Improvement
Turning,76.18775501262725,68.3867105564511,89.90465298783141,Good
Turning,58.35927555552434,46.28047283941188,67.76760570623345,Needs Improvement
Stopping Vehicle,65.35720900532355,96.40971816961105,131.73475413921759,Needs Improvement
Starting Vehicle,40.616062374483974,48.154030411892904,66.20770886489372,Needs Improvement
Turning,55.76209880525954,41.121320291370004,60.77268988166812,Needs Improvement
Starting Vehicle,77.68134658481611,58.08919192954958,78.43169087402953,Good
Starting Vehicle,58.20961718073231,42.31672067741597,66.25575494544665,Needs Improvement
Starting Vehicle,95.87158385990274,31.669825478601947,55.35499850303908,Excellent
Starting Vehicle,100.0,32.54610669272209,58.67218478800207,Excellent
Starting Vehicle,54.482150012130475,34.45660535691647,43.03355176236367,Needs Improvement
Starting Vehicle,77.61347457349841,32.0497950815239,60.94693892137859,Good
Stopping Vehicle,54.02737323533016,64.32862748227745,95.9477148035758,Needs Improvement
Starting Vehicle,61.232588212118834,34.50180717756529,56.49808541762455,Needs Improvement
